Time_sec,Temp_F
103.055,2.233626588
103.113,2.277614858
103.149,2.306940371
103.189,2.326490714
103.222,2.375366569
103.263,2.390029326
103.307,2.394916911
103.341,2.458455523
103.394,2.468230694
103.432,2.443792766
103.485,2.434017595
103.527,2.419354839
103.565,2.38514174
103.603,2.355816227
103.657,2.306940371
103.693,2.2971652
103.746,2.292277615
103.78,2.321603128
103.821,2.311827957
103.856,2.287390029
103.892,2.233626588
103.935,2.209188661
103.977,2.189638319
104.012,2.184750733
104.045,2.160312805
104.083,2.165200391
104.135,2.145650049
104.173,2.130987292
104.21,2.121212121
104.264,2.145650049
104.295,2.160312805
104.33,2.135874878
104.37,2.130987292
104.409,2.130987292
104.465,2.145650049
104.503,2.130987292
104.544,2.145650049
104.596,2.126099707
104.636,2.145650049
104.672,2.130987292
104.708,2.130987292
104.746,2.15542522
104.781,2.174975562
104.819,2.179863148
104.859,2.174975562
104.914,2.15542522
104.952,2.126099707
104.991,2.116324536
105.023,2.116324536
105.058,2.140762463
105.094,2.130987292
105.126,2.096774194
105.172,2.096774194
105.221,2.140762463
105.259,2.165200391
105.295,2.165200391
105.352,2.160312805
105.411,2.184750733
105.468,2.204301075
105.499,2.233626588
105.548,2.194525904
105.602,2.228739003
105.652,2.184750733
105.701,2.189638319
105.746,2.160312805
105.805,2.135874878
105.863,2.15542522
105.908,2.126099707
105.955,2.121212121
106.001,2.121212121
106.059,2.126099707
106.115,2.11143695
106.154,2.106549365
106.191,2.091886608
106.223,2.096774194
106.262,2.135874878
106.303,2.15542522
106.343,2.179863148
106.401,2.204301075
106.459,2.233626588
106.516,2.24340176
106.551,2.248289345
106.589,2.233626588
106.625,2.233626588
106.659,2.262952102
106.691,2.24340176
106.733,2.228739003
106.794,2.218963832
106.851,2.19941349
106.895,2.194525904
106.945,2.165200391
106.987,2.165200391
107.029,2.140762463
107.07,2.135874878
107.13,2.121212121
107.18,2.165200391
107.238,2.165200391
107.295,2.145650049
107.335,2.145650049
107.398,2.145650049
107.428,2.106549365
107.462,2.106549365
107.503,2.106549365
107.549,2.052785924
107.607,2.023460411
107.662,2.013685239
107.7,2.003910068
107.753,1.964809384
107.806,1.915933529
107.848,1.896383187
107.905,1.906158358
107.962,1.915933529
108.016,1.915933529
108.056,1.9257087
108.091,1.9257087
108.129,1.930596285
108.171,1.940371457
108.228,1.950146628
108.28,1.950146628
108.332,1.9257087
108.39,1.915933529
108.428,1.9257087
108.478,1.959921799
108.519,1.964809384
108.558,1.979472141
108.613,1.964809384
108.654,1.989247312
108.707,1.984359726
108.755,1.984359726
108.803,1.999022483
108.843,2.008797654
108.879,2.013685239
108.919,2.013685239
108.956,2.008797654
108.994,1.999022483
109.031,1.989247312
109.081,2.023460411
109.122,2.028347996
109.178,2.038123167
109.236,2.033235582
109.295,2.033235582
109.331,2.013685239
109.386,2.013685239
109.441,2.038123167
109.493,2.028347996
109.523,2.038123167
109.558,2.047898338
109.591,2.033235582
109.629,2.023460411
109.668,2.023460411
109.71,2.028347996
109.759,2.057673509
109.816,2.043010753
109.87,2.033235582
109.907,2.038123167
109.957,2.052785924
109.997,2.052785924
110.036,2.043010753
110.074,2.043010753
110.113,2.033235582
110.165,2.038123167
110.201,2.052785924
110.243,2.062561095
110.285,2.052785924
110.319,2.062561095
110.359,2.052785924
110.401,2.047898338
110.453,2.086999022
110.491,2.096774194
110.535,2.174975562
110.592,2.238514174
110.645,2.292277615
110.681,2.336265885
110.718,2.346041056
110.756,2.355816227
110.796,2.375366569
110.848,2.355816227
110.885,2.370478983
110.923,2.399804497
110.959,2.409579668
110.995,2.404692082
111.048,2.394916911
111.082,2.404692082
111.118,2.414467253
111.173,2.38514174
111.225,2.355816227
111.258,2.360703812
111.286,2.321603128
111.323,2.316715543
111.358,2.326490714
111.393,2.302052786
111.431,2.282502444
111.466,2.277614858
111.505,2.267839687
111.541,2.282502444
111.577,2.277614858
111.614,2.267839687
111.648,2.24340176
111.69,2.238514174
111.73,2.233626588
111.765,2.233626588
111.799,2.258064516
111.831,2.228739003
111.87,2.223851417
111.915,2.233626588
111.952,2.214076246
112.005,2.233626588
112.045,2.223851417
112.081,2.228739003
112.119,2.228739003
112.172,2.194525904
112.208,2.184750733
112.246,2.189638319
112.275,2.189638319
112.312,2.170087977
112.352,2.150537634
112.392,2.140762463
112.433,2.130987292
112.487,2.106549365
112.523,2.11143695
112.561,2.11143695
112.614,2.082111437
112.652,2.072336266
112.688,2.077223851
112.742,2.091886608
112.783,2.101661779
112.825,2.091886608
112.868,2.06744868
112.902,2.096774194
112.959,2.086999022
112.986,2.057673509
113.015,2.072336266
113.045,2.062561095
113.075,2.062561095
113.114,2.047898338
113.149,2.033235582
113.182,2.043010753
113.22,2.052785924
113.256,2.047898338
113.295,2.028347996
113.322,2.038123167
113.359,2.052785924
113.397,2.047898338
113.437,2.047898338
113.472,2.033235582
113.506,2.033235582
113.543,2.052785924
113.575,2.06744868
113.613,2.052785924
113.651,2.047898338
113.682,2.072336266
113.737,2.077223851
113.774,2.062561095
113.81,2.038123167
113.847,2.047898338
113.902,2.06744868
113.942,2.062561095
113.999,2.062561095
114.04,2.062561095
114.078,2.057673509
114.134,2.033235582
114.189,2.013685239
114.238,2.028347996
114.276,2.018572825
114.33,1.999022483
114.362,2.013685239
114.417,2.023460411
114.449,2.008797654
114.487,2.018572825
114.513,2.028347996
114.567,2.008797654
114.597,2.033235582
114.629,2.013685239
114.659,2.038123167
114.7,2.038123167
114.741,2.033235582
114.778,2.028347996
114.817,2.038123167
114.854,2.028347996
114.891,2.023460411
114.932,2.028347996
114.967,2.033235582
115.006,2.052785924
115.043,2.06744868
115.081,2.072336266
115.122,2.077223851
115.156,2.057673509
115.209,2.06744868
115.264,2.086999022
115.314,2.072336266
115.35,2.06744868
115.397,2.077223851
115.436,2.091886608
115.482,2.121212121
115.525,2.135874878
115.567,2.184750733
115.616,2.282502444
115.652,2.34115347
115.69,2.380254154
115.721,2.448680352
115.754,2.512218964
115.792,2.536656891
115.825,2.57086999
115.879,2.629521017
115.918,2.624633431
115.956,2.619745846
115.992,2.595307918
116.025,2.590420332
116.062,2.605083089
116.095,2.580645161
116.132,2.541544477
116.17,2.521994135
116.205,2.512218964
116.246,2.502443793
116.284,2.502443793
116.326,2.478005865
116.369,2.438905181
116.399,2.453567937
116.439,2.443792766
116.496,2.424242424
116.538,2.409579668
116.594,2.375366569
116.639,2.390029326
116.69,2.350928641
116.722,2.365591398
116.762,2.365591398
116.803,2.360703812
116.846,2.355816227
116.898,2.346041056
116.931,2.311827957
116.972,2.306940371
117.008,2.302052786
117.045,2.302052786
117.086,2.306940371
117.122,2.306940371
117.156,2.311827957
117.192,2.282502444
117.224,2.287390029
117.269,2.282502444
117.308,2.282502444
117.341,2.302052786
117.398,2.282502444
117.434,2.272727273
117.472,2.262952102
117.525,2.272727273
117.579,2.282502444
117.614,2.262952102
117.651,2.258064516
117.691,2.258064516
117.735,2.253176931
117.768,2.248289345
117.807,2.248289345
117.845,2.262952102
117.884,2.262952102
117.922,2.267839687
117.963,2.262952102
118,2.262952102
118.035,2.24340176
118.086,2.233626588
118.126,2.24340176
118.165,2.253176931
118.205,2.248289345
118.241,2.253176931
118.279,2.24340176
118.312,2.223851417
118.349,2.223851417
118.383,2.228739003
118.423,2.248289345
118.476,2.228739003
118.517,2.228739003
118.57,2.214076246
118.611,2.214076246
118.652,2.209188661
118.693,2.204301075
118.728,2.204301075
118.781,2.218963832
118.819,2.209188661
118.855,2.179863148
118.894,2.15542522
118.929,2.135874878
118.963,2.140762463
119.001,2.121212121
119.041,2.091886608
119.074,2.043010753
119.111,2.013685239
119.151,1.979472141
119.187,1.955034213
119.226,1.920821114
119.263,1.88172043
119.298,1.857282502
119.335,1.842619746
119.387,1.827956989
119.425,1.842619746
119.464,1.83773216
119.503,1.83773216
119.54,1.847507331
119.577,1.832844575
119.618,1.857282502
119.66,1.871945259
119.7,1.901270772
119.752,1.886608016
119.79,1.896383187
119.848,1.920821114
119.904,1.930596285
119.945,1.9257087
119.973,1.911045943
120.01,1.911045943
120.053,1.915933529
120.094,1.9257087
120.148,1.950146628
120.174,1.955034213
120.207,1.945259042
120.262,1.974584555
120.304,1.974584555
120.355,1.950146628
120.39,1.945259042
120.441,1.96969697
120.478,1.964809384
120.515,1.955034213
120.57,1.974584555
120.608,1.994134897
120.649,2.013685239
120.69,2.062561095
120.743,2.165200391
120.803,2.233626588
120.842,2.267839687
120.896,2.287390029
120.948,2.311827957
120.994,2.306940371
121.031,2.306940371
121.071,2.302052786
121.109,2.321603128
121.145,2.336265885
121.195,2.321603128
121.231,2.316715543
121.272,2.311827957
121.308,2.311827957
121.348,2.321603128
121.388,2.316715543
121.423,2.326490714
121.461,2.316715543
121.501,2.302052786
121.543,2.292277615
121.597,2.267839687
121.629,2.248289345
121.658,2.262952102
121.694,2.24340176
121.736,2.233626588
121.771,2.223851417
121.825,2.238514174
121.858,2.233626588
121.899,2.223851417
121.939,2.223851417
121.975,2.189638319
122.03,2.194525904
122.076,2.19941349
122.133,2.179863148
122.19,2.179863148
122.231,2.179863148
122.271,2.170087977
122.308,2.174975562
122.347,2.189638319
122.385,2.189638319
122.423,2.189638319
122.463,2.184750733
122.514,2.170087977
122.555,2.160312805
122.592,2.160312805
122.629,2.15542522
122.666,2.174975562
122.698,2.179863148
122.734,2.15542522
122.782,2.174975562
122.821,2.184750733
122.857,2.174975562
122.889,2.150537634
122.923,2.179863148
122.965,2.184750733
122.993,2.150537634
123.03,2.165200391
123.068,2.170087977
123.1,2.179863148
123.136,2.15542522
123.192,2.150537634
123.229,2.15542522
123.267,2.165200391
123.297,2.160312805
123.332,2.145650049
123.371,2.145650049
123.427,2.15542522
123.479,2.170087977
123.518,2.150537634
123.57,2.135874878
123.608,2.160312805
123.644,2.170087977
123.696,2.160312805
123.725,2.160312805
123.754,2.150537634
123.792,2.140762463
123.833,2.140762463
123.873,2.145650049
123.909,2.15542522
123.947,2.165200391
123.974,2.150537634
124.012,2.145650049
124.049,2.15542522
124.085,2.170087977
124.123,2.170087977
124.161,2.150537634
124.213,2.121212121
124.251,2.121212121
124.291,2.091886608
124.331,2.06744868
124.369,2.038123167
124.408,2.023460411
124.447,2.028347996
124.483,2.018572825
124.533,1.979472141
124.57,1.994134897
124.606,2.013685239
124.645,2.023460411
124.677,1.999022483
124.717,1.999022483
124.757,2.008797654
124.794,2.003910068
124.847,1.999022483
124.881,2.013685239
124.923,2.003910068
124.98,1.999022483
125.017,1.974584555
125.053,1.964809384
125.108,1.974584555
125.138,1.989247312
125.175,1.979472141
125.212,1.979472141
125.246,1.999022483
125.299,1.999022483
125.334,1.989247312
125.39,2.008797654
125.427,2.028347996
125.482,2.057673509
125.516,2.052785924
125.552,2.052785924
125.594,2.057673509
125.636,2.077223851
125.676,2.101661779
125.713,2.116324536
125.752,2.135874878
125.782,2.174975562
125.814,2.165200391
125.851,2.174975562
125.884,2.209188661
125.917,2.238514174
125.953,2.253176931
125.992,2.2971652
126.031,2.326490714
126.068,2.365591398
126.122,2.394916911
126.163,2.399804497
126.202,2.390029326
126.241,2.365591398
126.294,2.316715543
126.331,2.2971652
126.368,2.2971652
126.403,2.2971652
126.442,2.2971652
126.478,2.282502444
126.512,2.272727273
126.565,2.311827957
126.618,2.311827957
126.659,2.316715543
126.699,2.326490714
126.741,2.331378299
126.782,2.326490714
126.834,2.306940371
126.871,2.302052786
126.91,2.321603128
126.942,2.336265885
126.982,2.336265885
127.018,2.326490714
127.057,2.306940371
127.097,2.292277615
127.145,2.2971652
127.184,2.302052786
127.223,2.292277615
127.26,2.287390029
127.316,2.267839687
127.37,2.24340176
127.412,2.24340176
127.455,2.233626588
127.513,2.238514174
127.556,2.228739003
127.598,2.228739003
127.633,2.218963832
127.67,2.218963832
127.713,2.218963832
127.77,2.228739003
127.823,2.233626588
127.861,2.233626588
127.903,2.233626588
127.936,2.218963832
127.974,2.19941349
128.01,2.209188661
128.064,2.228739003
128.096,2.204301075
128.151,2.209188661
128.186,2.214076246
128.226,2.204301075
128.264,2.218963832
128.302,2.209188661
128.337,2.189638319
128.374,2.179863148
128.427,2.19941349
128.476,2.179863148
128.515,2.160312805
128.566,2.160312805
128.62,2.170087977
128.673,2.150537634
128.711,2.15542522
128.763,2.174975562
128.801,2.174975562
128.848,2.174975562
128.905,2.170087977
128.946,2.165200391
129.002,2.150537634
129.058,2.11143695
129.1,2.116324536
129.132,2.101661779
129.169,2.116324536
129.206,2.130987292
129.242,2.135874878
129.281,2.126099707
129.331,2.101661779
129.368,2.11143695
129.407,2.106549365
129.445,2.101661779
129.496,2.06744868
129.53,2.057673509
129.567,2.077223851
129.603,2.077223851
129.639,2.072336266
129.677,2.06744868
129.731,2.072336266
129.767,2.082111437
129.803,2.082111437
129.841,2.072336266
129.879,2.047898338
129.93,2.047898338
129.968,2.062561095
130.021,2.057673509
130.076,2.038123167
130.133,2.057673509
130.178,2.052785924
130.23,2.057673509
130.289,2.086999022
130.338,2.057673509
130.392,2.062561095
130.427,2.077223851
130.47,2.082111437
130.508,2.082111437
130.547,2.091886608
130.598,2.06744868
130.632,2.057673509
130.665,2.077223851
130.7,2.057673509
130.738,2.043010753
130.791,2.072336266
130.828,2.096774194
130.882,2.135874878
130.918,2.130987292
130.949,2.145650049
130.984,2.184750733
131.016,2.170087977
131.054,2.170087977
131.088,2.189638319
131.122,2.218963832
131.176,2.194525904
131.213,2.204301075
131.267,2.233626588
131.305,2.228739003
131.345,2.228739003
131.383,2.209188661
131.437,2.189638319
131.476,2.179863148
131.535,2.174975562
131.594,2.174975562
131.631,2.184750733
131.683,2.194525904
131.722,2.184750733
131.756,2.160312805
131.793,2.15542522
131.826,2.174975562
131.863,2.179863148
131.9,2.165200391
131.937,2.150537634
131.975,2.145650049
132.012,2.15542522
132.051,2.15542522
132.089,2.165200391
132.138,2.150537634
132.179,2.140762463
132.218,2.135874878
132.253,2.140762463
132.291,2.160312805
132.345,2.160312805
132.402,2.145650049
132.437,2.140762463
132.474,2.145650049
132.506,2.160312805
132.548,2.165200391
132.586,2.165200391
132.63,2.165200391
132.68,2.150537634
132.717,2.140762463
132.754,2.140762463
132.789,2.160312805
132.842,2.165200391
132.88,2.145650049
132.933,2.150537634
132.974,2.170087977
133.033,2.165200391
133.086,2.174975562
133.121,2.160312805
133.177,2.150537634
133.228,2.174975562
133.265,2.174975562
133.311,2.174975562
133.347,2.179863148
133.388,2.184750733
133.43,2.179863148
133.461,2.174975562
133.494,2.150537634
133.548,2.174975562
133.587,2.174975562
133.625,2.174975562
133.658,2.145650049
133.7,2.140762463
133.753,2.150537634
133.793,2.135874878
133.832,2.160312805
133.888,2.160312805
133.922,2.150537634
133.962,2.140762463
133.998,2.140762463
134.034,2.135874878
134.073,2.140762463
134.126,2.160312805
134.162,2.15542522
134.216,2.135874878
134.252,2.140762463
134.29,2.160312805
134.343,2.150537634
134.38,2.130987292
134.42,2.130987292
134.474,2.145650049
134.514,2.140762463
134.567,2.160312805
134.599,2.140762463
134.632,2.130987292
134.665,2.15542522
134.716,2.126099707
134.748,2.150537634
134.781,2.135874878
134.836,2.116324536
134.87,2.126099707
134.913,2.116324536
134.957,2.101661779
134.994,2.11143695
135.038,2.096774194
135.076,2.096774194
135.114,2.11143695
135.154,2.091886608
135.196,2.06744868
135.23,2.06744868
135.265,2.072336266
135.305,2.062561095
135.341,2.057673509
135.384,2.06744868
135.422,2.096774194
135.465,2.106549365
135.521,2.116324536
135.575,2.140762463
135.628,2.209188661
135.682,2.282502444
135.722,2.331378299
135.761,2.375366569
135.795,2.414467253
135.835,2.448680352
135.874,2.438905181
135.911,2.453567937
135.951,2.42913001
135.989,2.434017595
136.026,2.419354839
136.065,2.38514174
136.12,2.34115347
136.149,2.355816227
136.186,2.331378299
136.218,2.2971652
136.254,2.292277615
136.291,2.302052786
136.327,2.302052786
136.366,2.287390029
136.406,2.272727273
136.443,2.272727273
136.481,2.253176931
136.513,2.258064516
136.55,2.277614858
136.587,2.267839687
136.627,2.267839687
136.66,2.24340176
136.714,2.248289345
136.76,2.223851417
136.815,2.218963832
136.852,2.238514174
136.89,2.24340176
136.931,2.238514174
136.963,2.233626588
136.998,2.209188661
137.052,2.238514174
137.091,2.233626588
137.132,2.228739003
137.168,2.233626588
137.223,2.209188661
137.28,2.19941349
137.333,2.214076246
137.365,2.223851417
137.398,2.194525904
137.435,2.209188661
137.474,2.19941349
137.513,2.214076246
137.54,2.19941349
137.576,2.189638319
137.626,2.214076246
137.663,2.194525904
137.692,2.19941349
137.73,2.214076246
137.762,2.19941349
137.794,2.184750733
137.832,2.209188661
137.868,2.209188661
137.9,2.194525904
137.933,2.184750733
137.972,2.19941349
138.024,2.194525904
138.062,2.179863148
138.103,2.179863148
138.135,2.179863148
138.167,2.204301075
138.221,2.179863148
138.275,2.184750733
138.329,2.204301075
138.386,2.194525904
138.442,2.170087977
138.479,2.174975562
138.52,2.170087977
138.557,2.179863148
138.589,2.194525904
138.626,2.194525904
138.664,2.174975562
138.704,2.174975562
138.733,2.174975562
138.776,2.170087977
138.829,2.160312805
138.862,2.116324536
138.914,2.086999022
138.953,2.028347996
138.989,2.013685239
139.029,1.964809384
139.064,1.896383187
139.101,1.862170088
139.134,1.876832845
139.171,1.915933529
139.208,1.935483871
139.248,1.950146628
139.287,1.964809384
139.322,1.959921799
139.36,1.955034213
139.402,1.964809384
139.439,1.96969697
139.477,1.96969697
139.532,1.999022483
139.591,2.003910068
139.648,2.003910068
139.704,2.003910068
139.744,2.003910068
139.804,1.999022483
139.844,2.003910068
139.884,2.018572825
139.915,1.994134897
139.949,2.023460411
139.987,2.008797654
140.022,1.994134897
140.06,1.989247312
140.098,1.994134897
140.13,2.008797654
140.159,1.979472141
140.196,1.989247312
140.232,1.999022483
140.267,2.008797654
140.302,1.984359726
140.338,1.974584555
140.377,1.989247312
140.414,2.023460411
140.454,2.047898338
140.49,2.072336266
140.527,2.096774194
140.566,2.11143695
140.599,2.116324536
140.635,2.140762463
140.674,2.150537634
140.725,2.160312805
140.764,2.150537634
140.8,2.140762463
140.853,2.165200391
140.909,2.15542522
140.969,2.160312805
141.028,2.15542522
141.084,2.130987292
141.138,2.130987292
141.192,2.145650049
141.228,2.145650049
141.275,2.145650049
141.328,2.145650049
141.363,2.126099707
141.417,2.126099707
141.449,2.145650049
141.488,2.126099707
141.543,2.116324536
141.584,2.121212121
141.621,2.116324536
141.659,2.130987292
141.693,2.130987292
141.734,2.145650049
141.775,2.145650049
141.814,2.145650049
141.869,2.130987292
141.907,2.130987292
141.942,2.121212121
141.982,2.116324536
142.018,2.121212121
142.058,2.116324536
142.113,2.145650049
142.153,2.145650049
142.194,2.140762463
142.247,2.145650049
142.284,2.126099707
142.321,2.116324536
142.363,2.121212121
142.404,2.121212121
142.442,2.121212121
142.482,2.121212121
142.522,2.121212121
142.558,2.126099707
142.594,2.140762463
142.643,2.130987292
142.675,2.121212121
142.716,2.135874878
142.766,2.140762463
142.799,2.11143695
142.838,2.126099707
142.873,2.135874878
142.91,2.135874878
142.959,2.106549365
142.991,2.126099707
143.031,2.130987292
143.07,2.130987292
143.106,2.116324536
143.144,2.106549365
143.18,2.106549365
143.218,2.11143695
143.26,2.101661779
143.3,2.101661779
143.339,2.116324536
143.402,2.096774194
143.45,2.126099707
143.488,2.11143695
143.525,2.101661779
143.561,2.086999022
143.611,2.11143695
143.649,2.101661779
143.687,2.096774194
143.725,2.086999022
143.766,2.077223851
143.82,2.072336266
143.874,2.096774194
143.909,2.091886608
143.947,2.072336266
143.98,2.062561095
144.018,2.082111437
144.069,2.086999022
144.106,2.072336266
144.139,2.062561095
144.189,2.091886608
144.232,2.082111437
144.27,2.086999022
144.322,2.06744868
144.359,2.06744868
144.399,2.096774194
144.458,2.091886608
144.507,2.101661779
144.545,2.086999022
144.583,2.077223851
144.633,2.096774194
144.666,2.106549365
144.699,2.082111437
144.741,2.096774194
144.778,2.096774194
144.815,2.101661779
144.848,2.106549365
144.886,2.086999022
144.93,2.096774194
144.985,2.086999022
145.027,2.091886608
145.068,2.116324536
145.107,2.106549365
145.158,2.11143695
145.202,2.116324536
145.249,2.135874878
145.287,2.126099707
145.317,2.135874878
145.348,2.126099707
145.396,2.126099707
145.43,2.145650049
145.471,2.135874878
145.52,2.135874878
145.561,2.121212121
145.605,2.126099707
145.662,2.15542522
145.725,2.209188661
145.779,2.267839687
145.818,2.287390029
145.856,2.316715543
145.897,2.316715543
145.934,2.34115347
145.966,2.326490714
145.999,2.311827957
146.04,2.321603128
146.078,2.331378299
146.114,2.331378299
146.151,2.331378299
146.205,2.2971652
146.258,2.311827957
146.3,2.311827957
146.338,2.306940371
146.38,2.287390029
146.416,2.287390029
146.455,2.302052786
146.508,2.277614858
146.55,2.253176931
146.589,2.258064516
146.625,2.228739003
146.663,2.218963832
146.713,2.233626588
146.753,2.223851417
146.788,2.19941349
146.834,2.19941349
146.876,2.184750733
146.912,2.189638319
146.951,2.184750733
146.986,2.165200391
147.023,2.150537634
147.059,2.15542522
147.094,2.170087977
147.134,2.170087977
147.188,2.140762463
147.224,2.135874878
147.261,2.130987292
147.298,2.135874878
147.333,2.15542522
147.372,2.150537634
147.411,2.150537634
147.445,2.126099707
147.485,2.121212121
147.539,2.135874878
147.579,2.135874878
147.626,2.126099707
147.684,2.126099707
147.741,2.140762463
147.781,2.130987292
147.822,2.130987292
147.857,2.145650049
147.894,2.160312805
147.941,2.140762463
147.987,2.135874878
148.028,2.140762463
148.067,2.130987292
148.123,2.121212121
148.171,2.140762463
148.205,2.116324536
148.245,2.096774194
148.285,2.082111437
148.319,2.082111437
148.358,2.086999022
148.399,2.086999022
148.436,2.086999022
148.471,2.086999022
148.51,2.077223851
148.537,2.06744868
148.574,2.072336266
148.613,2.06744868
148.644,2.043010753
148.678,2.052785924
148.715,2.062561095
148.752,2.06744868
148.788,2.047898338
148.826,2.038123167
148.865,2.038123167
148.921,2.062561095
148.962,2.062561095
149.017,2.072336266
149.06,2.072336266
149.1,2.077223851
149.162,2.057673509
149.22,2.077223851
149.261,2.06744868
149.316,2.082111437
149.353,2.082111437
149.391,2.072336266
149.432,2.072336266
149.468,2.072336266
149.505,2.052785924
149.557,2.077223851
149.596,2.091886608
149.636,2.096774194
149.674,2.101661779
149.71,2.086999022
149.741,2.072336266
149.775,2.096774194
149.807,2.101661779
149.844,2.086999022
149.893,2.121212121
149.931,2.116324536
149.967,2.101661779
150.02,2.106549365
150.057,2.11143695
150.095,2.130987292
150.132,2.121212121
150.175,2.126099707
150.215,2.130987292
150.258,2.135874878
150.294,2.135874878
150.348,2.145650049
150.403,2.150537634
150.458,2.170087977
150.511,2.19941349
150.565,2.209188661
150.62,2.184750733
150.659,2.184750733
150.697,2.194525904
150.748,2.179863148
150.786,2.160312805
150.825,2.15542522
150.867,2.150537634
150.907,2.15542522
150.949,2.150537634
150.987,2.15542522
151.025,2.150537634
151.061,2.15542522
151.098,2.170087977
151.133,2.174975562
151.172,2.170087977
151.21,2.165200391
151.265,2.145650049
151.298,2.15542522
151.332,2.174975562
151.365,2.150537634
151.403,2.15542522
151.447,2.150537634
151.499,2.150537634
151.538,2.174975562
151.585,2.150537634
151.628,2.15542522
151.667,2.15542522
151.709,2.150537634
151.767,2.145650049
151.819,2.15542522
151.86,2.150537634
151.913,2.170087977
151.967,2.15542522
152.002,2.145650049
152.04,2.150537634
152.073,2.170087977
152.106,2.150537634
152.148,2.145650049
152.189,2.145650049
152.241,2.145650049
152.278,2.165200391
152.316,2.170087977
152.352,2.165200391
152.404,2.145650049
152.436,2.150537634
152.47,2.170087977
152.524,2.140762463
152.566,2.140762463
152.609,2.165200391
152.647,2.145650049
152.699,2.145650049
152.732,2.170087977
152.77,2.160312805
152.811,2.15542522
152.864,2.135874878
152.906,2.135874878
152.963,2.140762463
153.021,2.145650049
153.056,2.150537634
153.093,2.165200391
153.13,2.150537634
153.163,2.130987292
153.225,2.116324536
153.276,2.130987292
153.314,2.140762463
153.347,2.121212121
153.375,2.130987292
153.414,2.135874878
153.455,2.135874878
153.497,2.135874878
153.535,2.130987292
153.568,2.130987292
153.605,2.116324536
153.645,2.11143695
153.683,2.106549365
153.719,2.11143695
153.757,2.130987292
153.809,2.126099707
153.847,2.101661779
153.899,2.106549365
153.949,2.121212121
153.986,2.096774194
154.023,2.096774194
154.065,2.096774194
154.118,2.116324536
154.173,2.121212121
154.227,2.101661779
154.264,2.096774194
154.301,2.096774194
154.336,2.101661779
154.375,2.116324536
154.416,2.126099707
154.469,2.130987292
154.507,2.116324536
154.56,2.121212121
154.601,2.145650049
154.639,2.165200391
154.679,2.174975562
154.73,2.179863148
154.764,2.150537634
154.792,2.170087977
154.829,2.15542522
154.864,2.135874878
154.904,2.135874878
154.945,2.130987292
154.973,2.160312805
155.008,2.15542522
155.045,2.150537634
155.096,2.145650049
155.129,2.15542522
155.171,2.145650049
155.215,2.150537634
155.268,2.135874878
155.325,2.130987292
155.379,2.121212121
155.42,2.126099707
155.46,2.126099707
155.51,2.145650049
155.55,2.135874878
155.598,2.121212121
155.634,2.140762463
155.673,2.150537634
155.71,2.140762463
155.766,2.121212121
155.803,2.121212121
155.842,2.126099707
155.88,2.130987292
155.919,2.130987292
155.973,2.145650049
156.014,2.145650049
156.049,2.145650049
156.082,2.121212121
156.119,2.121212121
156.157,2.130987292
156.193,2.145650049
156.232,2.145650049
156.271,2.145650049
156.311,2.145650049
156.344,2.130987292
156.377,2.121212121
156.414,2.145650049
156.464,2.121212121
156.524,2.121212121
156.584,2.121212121
156.64,2.130987292
156.693,2.150537634
156.736,2.145650049
156.775,2.150537634
156.812,2.15542522
156.865,2.135874878
156.902,2.126099707
156.94,2.130987292
156.978,2.126099707
157.019,2.121212121
157.073,2.150537634
157.111,2.15542522
157.152,2.15542522
157.193,2.15542522
157.25,2.15542522
157.293,2.15542522
157.331,2.15542522
157.38,2.126099707
157.416,2.135874878
157.45,2.150537634
157.489,2.135874878
157.53,2.140762463
157.57,2.145650049
157.612,2.150537634
157.651,2.150537634
157.708,2.140762463
157.751,2.15542522
157.793,2.15542522
157.818,2.126099707
157.851,2.145650049
157.885,2.140762463
157.922,2.126099707
157.952,2.150537634
157.995,2.145650049
158.044,2.126099707
158.076,2.126099707
158.109,2.15542522
158.147,2.145650049
158.185,2.130987292
158.22,2.126099707
158.257,2.135874878
158.296,2.150537634
158.332,2.150537634
158.369,2.150537634
158.421,2.121212121
158.458,2.121212121
158.512,2.145650049
158.552,2.150537634
158.585,2.140762463
158.622,2.121212121
158.657,2.126099707
158.696,2.135874878
158.733,2.145650049
158.769,2.145650049
158.802,2.126099707
158.865,2.121212121
158.904,2.126099707
158.94,2.126099707
158.978,2.126099707
159.011,2.150537634
159.049,2.150537634
159.102,2.126099707
159.143,2.126099707
159.179,2.126099707
159.21,2.145650049
159.248,2.150537634
159.282,2.130987292
159.316,2.135874878
159.357,2.145650049
159.392,2.145650049
159.43,2.150537634
159.485,2.135874878
159.519,2.126099707
159.551,2.145650049
159.589,2.15542522
159.627,2.135874878
159.664,2.130987292
159.698,2.126099707
159.735,2.140762463
159.778,2.135874878
159.83,2.160312805
159.868,2.170087977
159.902,2.150537634
159.936,2.145650049
159.995,2.170087977
160.052,2.170087977
160.105,2.170087977
160.146,2.160312805
160.178,2.145650049
160.219,2.150537634
160.251,2.165200391
160.284,2.170087977
160.322,2.150537634
160.358,2.145650049
160.405,2.160312805
160.456,2.160312805
160.494,2.179863148
160.535,2.184750733
160.573,2.189638319
160.61,2.184750733
160.649,2.179863148
160.682,2.160312805
160.718,2.145650049
160.752,2.160312805
160.793,2.170087977
160.833,2.15542522
160.871,2.170087977
160.91,2.174975562
160.95,2.174975562
