Time_sec,Voltage1,Voltage2
9.817,0.08797654,0.073313783
9.867,0.08797654,0.08797654
9.924,0.08797654,0.083088954
9.979,0.08797654,0.083088954
10.031,0.08797654,0.078201369
10.08,0.083088954,0.078201369
10.129,0.08797654,0.083088954
10.187,0.08797654,0.078201369
10.245,0.08797654,0.083088954
10.301,0.08797654,0.083088954
10.355,0.08797654,0.078201369
10.403,0.08797654,0.078201369
10.457,0.083088954,0.078201369
10.505,0.08797654,0.08797654
10.563,0.083088954,0.083088954
10.626,0.083088954,0.073313783
10.686,0.08797654,0.073313783
10.736,0.083088954,0.102639296
10.804,0.083088954,0.112414467
10.877,0.08797654,0.410557185
10.939,0.127077224,0.464320626
10.989,0.127077224,1.446725318
11.047,0.195503421,1.031280547
11.099,0.190615836,0.830889541
11.153,0.18572825,0.909090909
11.204,0.239491691,0.938416422
11.256,0.161290323,0.850439883
11.309,0.166177908,0.992179863
11.359,0.127077224,0.938416422
11.416,0.107526882,0.943304008
11.469,0.127077224,0.738025415
11.519,0.107526882,0.630498534
11.579,0.107526882,0.478983382
11.645,0.102639296,0.3714565
11.698,0.097751711,0.288367546
11.751,0.092864125,0.244379277
11.805,0.08797654,0.210166178
11.855,0.08797654,0.190615836
11.912,0.08797654,0.171065494
11.961,0.08797654,0.136852395
12.01,0.083088954,0.122189638
12.063,0.083088954,0.122189638
12.125,0.083088954,0.131964809
12.182,0.083088954,0.156402737
12.24,0.083088954,0.210166178
12.291,0.083088954,0.190615836
12.344,0.08797654,0.180840665
12.398,0.08797654,0.180840665
12.447,0.083088954,0.166177908
12.501,0.083088954,0.190615836
12.55,0.083088954,0.166177908
12.6,0.083088954,0.146627566
12.656,0.083088954,0.122189638
12.715,0.083088954,0.112414467
12.77,0.083088954,0.117302053
12.825,0.083088954,0.117302053
12.877,0.083088954,0.102639296
12.931,0.083088954,0.102639296
12.98,0.083088954,0.097751711
13.034,0.083088954,0.117302053
13.083,0.083088954,0.117302053
13.135,0.083088954,0.122189638
13.188,0.083088954,0.112414467
13.238,0.083088954,0.092864125
13.287,0.083088954,0.097751711
13.341,0.083088954,0.08797654
13.398,0.083088954,0.092864125
13.451,0.083088954,0.107526882
13.503,0.083088954,0.117302053
13.554,0.083088954,0.122189638
13.611,0.083088954,0.14173998
13.686,0.083088954,0.131964809
13.746,0.083088954,0.136852395
13.8,0.083088954,0.146627566
13.848,0.083088954,0.131964809
13.907,0.083088954,0.136852395
13.966,0.083088954,0.127077224
14.015,0.083088954,0.127077224
14.065,0.083088954,0.112414467
14.119,0.08797654,0.107526882
14.171,0.083088954,0.112414467
14.225,0.08797654,0.107526882
14.279,0.083088954,0.102639296
14.34,0.08797654,0.097751711
14.398,0.083088954,0.092864125
14.451,0.083088954,0.08797654
14.503,0.08797654,0.083088954
14.553,0.08797654,0.083088954
14.606,0.083088954,0.078201369
14.664,0.083088954,0.078201369
14.716,0.08797654,0.078201369
14.77,0.083088954,0.078201369
14.819,0.083088954,0.078201369
14.877,0.083088954,0.078201369
14.925,0.08797654,0.078201369
14.975,0.083088954,0.083088954
15.023,0.083088954,0.083088954
15.08,0.083088954,0.083088954
15.18,0.083088954,0.102639296
15.254,0.083088954,0.112414467
15.311,0.083088954,0.146627566
15.365,0.083088954,0.14173998
15.416,0.083088954,0.195503421
15.467,0.08797654,0.224828935
15.523,0.083088954,0.307917889
15.574,0.08797654,0.293255132
15.625,0.083088954,0.337243402
15.683,0.083088954,0.474095797
15.741,0.08797654,0.483870968
15.797,0.08797654,0.366568915
15.853,0.083088954,0.259042033
15.903,0.102639296,0.210166178
15.953,0.092864125,0.166177908
16.007,0.08797654,0.136852395
16.075,0.08797654,0.122189638
16.138,0.08797654,0.112414467
16.207,0.083088954,0.112414467
16.266,0.08797654,0.190615836
16.325,0.08797654,0.303030303
16.376,0.122189638,0.45943304
16.434,0.136852395,0.713587488
16.507,0.151515152,0.943304008
16.565,0.146627566,1.05083089
16.618,0.161290323,1.173020528
16.67,0.175953079,1.231671554
16.725,0.190615836,1.221896383
16.806,0.219941349,1.177908113
16.872,0.210166178,1.119257087
16.935,0.175953079,1.021505376
16.991,0.136852395,0.879765396
17.047,0.117302053,0.782013685
17.109,0.102639296,0.669599218
17.165,0.092864125,0.571847507
17.219,0.08797654,0.444770283
17.269,0.092864125,0.31769306
17.326,0.092864125,0.234604106
17.378,0.112414467,0.156402737
17.432,0.102639296,0.122189638
17.495,0.08797654,0.112414467
17.551,0.08797654,0.117302053
17.609,0.083088954,0.171065494
17.663,0.08797654,0.239491691
17.717,0.083088954,0.303030303
17.768,0.08797654,0.298142717
17.827,0.08797654,0.288367546
17.881,0.08797654,0.254154448
17.937,0.083088954,0.219941349
17.99,0.08797654,0.190615836
18.053,0.08797654,0.156402737
18.108,0.08797654,0.146627566
18.16,0.083088954,0.14173998
18.211,0.083088954,0.131964809
18.268,0.08797654,0.122189638
18.316,0.083088954,0.122189638
18.367,0.08797654,0.112414467
18.439,0.08797654,0.107526882
18.496,0.08797654,0.097751711
18.555,0.08797654,0.092864125
18.603,0.08797654,0.097751711
18.651,0.08797654,0.102639296
18.706,0.083088954,0.107526882
18.759,0.083088954,0.097751711
18.808,0.083088954,0.092864125
18.858,0.08797654,0.107526882
18.906,0.083088954,0.107526882
18.957,0.08797654,0.107526882
19.006,0.083088954,0.102639296
19.054,0.08797654,0.097751711
19.099,0.083088954,0.092864125
19.149,0.083088954,0.078201369
19.201,0.083088954,0.08797654
19.257,0.08797654,0.08797654
19.312,0.092864125,0.097751711
19.361,0.08797654,0.107526882
19.41,0.08797654,0.097751711
19.459,0.092864125,0.107526882
19.512,0.08797654,0.102639296
19.562,0.117302053,0.107526882
19.607,0.112414467,0.112414467
19.661,0.18572825,0.102639296
19.709,0.171065494,0.097751711
19.762,0.136852395,0.097751711
19.813,0.127077224,0.127077224
19.87,0.122189638,0.166177908
19.926,0.210166178,0.175953079
19.979,0.146627566,0.156402737
20.055,0.18572825,0.131964809
20.122,0.14173998,0.097751711
20.173,0.14173998,0.08797654
20.225,0.117302053,0.083088954
20.279,0.146627566,0.073313783
20.328,0.166177908,0.078201369
20.378,0.146627566,0.078201369
20.426,0.122189638,0.078201369
20.483,0.307917889,0.078201369
20.541,0.215053763,0.092864125
20.598,0.166177908,0.117302053
20.661,0.18572825,0.127077224
20.731,0.171065494,0.117302053
20.846,0.166177908,0.08797654
20.912,0.18572825,0.08797654
20.979,0.195503421,0.08797654
21.044,0.166177908,0.083088954
21.112,0.156402737,0.073313783
21.175,0.161290323,0.078201369
21.235,0.14173998,0.078201369
21.306,0.146627566,0.078201369
21.367,0.136852395,0.073313783
21.43,0.117302053,0.073313783
21.496,0.127077224,0.068426197
21.549,0.146627566,0.068426197
21.606,0.14173998,0.068426197
21.668,0.127077224,0.068426197
21.733,0.146627566,0.073313783
21.802,0.136852395,0.073313783
21.867,0.156402737,0.078201369
21.93,0.156402737,0.083088954
21.998,0.156402737,0.083088954
22.071,0.146627566,0.083088954
22.134,0.14173998,0.073313783
22.2,0.127077224,0.078201369
22.256,0.14173998,0.078201369
22.314,0.112414467,0.078201369
22.367,0.107526882,0.078201369
22.421,0.122189638,0.073313783
22.477,0.102639296,0.083088954
22.543,0.092864125,0.244379277
22.598,0.151515152,0.322580645
22.645,0.156402737,0.498533724
22.696,0.18572825,0.635386119
22.743,0.151515152,0.674486804
22.797,0.180840665,0.68914956
22.847,0.161290323,0.728250244
22.901,0.146627566,0.786901271
22.958,0.205278592,0.826001955
23.01,0.205278592,0.738025415
23.06,0.288367546,0.718475073
23.108,0.303030303,0.664711632
23.159,0.278592375,0.601173021
23.211,0.254154448,0.601173021
23.269,0.249266862,0.640273705
23.326,0.215053763,0.591397849
23.377,0.239491691,0.738025415
23.429,0.249266862,0.640273705
23.485,0.200391007,0.742913001
23.546,0.195503421,0.601173021
23.601,0.200391007,0.532746823
23.655,0.356793744,0.625610948
23.706,0.474095797,0.581622678
23.764,0.420332356,0.718475073
23.813,0.391006843,1.143695015
23.866,0.288367546,1.348973607
23.921,0.18572825,1.217008798
23.975,0.166177908,1.432062561
24.03,0.210166178,1.549364614
24.088,0.307917889,1.945259042
24.15,0.337243402,1.612903226
24.207,0.356793744,0.953079179
24.264,0.312805474,0.615835777
24.317,0.210166178,0.386119257
24.365,0.146627566,0.405669599
24.415,0.117302053,0.464320626
24.468,0.102639296,0.425219941
24.518,0.097751711,0.278592375
24.568,0.092864125,0.219941349
24.626,0.08797654,0.239491691
24.687,0.08797654,0.219941349
24.741,0.08797654,0.151515152
24.797,0.131964809,0.156402737
24.845,0.127077224,0.215053763
24.92,0.102639296,0.239491691
24.973,0.092864125,0.205278592
25.032,0.092864125,0.180840665
25.089,0.08797654,0.161290323
25.141,0.08797654,0.146627566
25.197,0.083088954,0.136852395
25.246,0.083088954,0.136852395
25.301,0.08797654,0.117302053
25.354,0.161290323,0.112414467
25.409,0.117302053,0.097751711
25.465,0.097751711,0.083088954
25.522,0.092864125,0.08797654
25.575,0.08797654,0.117302053
25.624,0.08797654,0.146627566
25.677,0.083088954,0.127077224
25.727,0.08797654,0.171065494
25.779,0.102639296,0.513196481
25.833,0.102639296,0.742913001
25.881,0.102639296,0.928641251
25.932,0.102639296,1.348973607
25.981,0.107526882,1.476050831
26.035,0.14173998,1.417399804
26.082,0.171065494,1.109481916
26.132,0.136852395,0.816226784
26.181,0.131964809,0.933528837
26.23,0.122189638,0.669599218
26.284,0.107526882,0.801564027
26.336,0.097751711,0.664711632
26.386,0.117302053,0.664711632
26.435,0.122189638,0.7771261
26.484,0.107526882,0.899315738
26.534,0.131964809,0.869990225
26.584,0.117302053,0.742913001
26.635,0.190615836,0.889540567
26.688,0.205278592,0.860215054
26.738,0.171065494,0.757575758
26.787,0.151515152,0.552297165
26.836,0.171065494,0.449657869
26.885,0.156402737,0.31769306
26.938,0.151515152,0.219941349
26.987,0.171065494,0.31769306
27.042,0.244379277,0.434995112
27.091,0.293255132,0.483870968
27.143,0.283479961,0.356793744
27.197,0.224828935,0.239491691
27.245,0.161290323,0.200391007
27.294,0.122189638,0.180840665
27.343,0.107526882,0.146627566
27.392,0.097751711,0.117302053
27.443,0.092864125,0.102639296
27.488,0.097751711,0.092864125
27.538,0.102639296,0.083088954
27.585,0.097751711,0.078201369
27.636,0.102639296,0.073313783
27.687,0.097751711,0.073313783
27.736,0.092864125,0.092864125
27.787,0.092864125,0.102639296
27.837,0.08797654,0.097751711
27.884,0.08797654,0.102639296
27.934,0.08797654,0.136852395
27.984,0.08797654,0.18572825
28.032,0.083088954,0.249266862
28.08,0.08797654,0.347018573
28.13,0.08797654,0.483870968
28.18,0.08797654,0.532746823
28.233,0.08797654,0.586510264
28.282,0.092864125,0.630498534
28.332,0.08797654,0.596285435
28.382,0.08797654,0.537634409
28.433,0.08797654,0.454545455
28.483,0.08797654,0.405669599
28.531,0.083088954,0.405669599
28.58,0.083088954,0.351906158
28.627,0.083088954,0.464320626
28.679,0.08797654,0.508308895
28.729,0.08797654,0.434995112
28.781,0.083088954,0.508308895
28.832,0.08797654,0.386119257
28.88,0.08797654,0.410557185
28.933,0.08797654,0.337243402
28.981,0.08797654,0.293255132
29.027,0.08797654,0.22971652
29.077,0.083088954,0.322580645
29.131,0.08797654,0.234604106
29.183,0.08797654,0.219941349
29.232,0.083088954,0.249266862
29.281,0.08797654,0.239491691
29.332,0.08797654,0.249266862
29.384,0.083088954,0.219941349
29.434,0.083088954,0.205278592
29.482,0.083088954,0.200391007
29.535,0.083088954,0.18572825
29.585,0.083088954,0.14173998
29.633,0.08797654,0.161290323
29.686,0.08797654,0.200391007
29.742,0.08797654,0.156402737
29.798,0.083088954,0.161290323
29.852,0.083088954,0.18572825
29.911,0.08797654,0.161290323
29.969,0.08797654,0.180840665
30.027,0.08797654,0.14173998
30.081,0.083088954,0.131964809
30.138,0.083088954,0.136852395
30.192,0.08797654,0.117302053
30.249,0.08797654,0.136852395
30.304,0.08797654,0.195503421
30.367,0.08797654,0.263929619
30.415,0.08797654,0.171065494
30.478,0.08797654,0.303030303
30.535,0.08797654,0.244379277
30.597,0.08797654,0.351906158
30.654,0.127077224,1.163245357
30.715,0.166177908,2.790811339
30.77,0.64516129,2.228739003
30.83,1.554252199,1.593352884
30.888,2.062561095,2.140762463
30.948,1.911045943,2.170087977
31.011,1.505376344,2.38514174
31.071,1.226783969,2.302052786
31.133,1.221896383,2.218963832
31.186,1.153470186,2.258064516
31.24,1.001955034,2.375366569
31.297,0.669599218,2.170087977
31.349,0.586510264,2.355816227
31.407,0.532746823,2.825024438
31.468,0.723362659,2.629521017
31.522,0.713587488,2.517106549
31.571,0.566959922,2.57086999
31.624,0.698924731,2.346041056
31.675,0.508308895,2.370478983
31.726,0.674486804,2.140762463
31.783,0.537634409,1.862170088
31.833,0.395894428,1.83773216
31.887,0.434995112,1.603128055
31.948,0.54740958,1.534701857
31.996,0.469208211,1.33431085
32.045,0.439882698,1.427174976
32.096,0.3714565,1.392961877
32.146,0.327468231,1.28054741
32.202,0.322580645,1.329423265
32.257,0.303030303,1.388074291
32.308,0.342130987,1.275659824
32.362,0.400782014,1.358748778
32.415,0.425219941,1.260997067
32.468,0.356793744,1.265884653
32.525,0.400782014,1.207233627
32.578,0.410557185,1.109481916
32.628,0.469208211,1.637341153
32.678,0.542521994,1.847507331
32.73,0.469208211,1.656891496
32.779,0.469208211,1.485826002
32.829,0.542521994,1.476050831
32.882,0.518084066,1.436950147
32.932,0.552297165,1.358748778
32.979,0.591397849,1.598240469
33.029,0.537634409,1.676441838
33.088,0.557184751,1.749755621
33.141,0.395894428,1.754643206
33.189,0.400782014,1.964809384
33.242,0.552297165,1.686217009
33.291,0.488758553,1.661779081
33.344,0.45943304,1.65200391
33.395,0.464320626,1.647116325
33.442,0.45943304,1.559139785
33.493,0.405669599,1.559139785
33.542,0.488758553,1.480938416
33.597,0.596285435,1.656891496
33.651,0.405669599,1.647116325
33.7,0.439882698,1.256109482
33.749,0.464320626,1.251221896
33.8,0.395894428,1.578690127
33.848,0.347018573,1.480938416
33.906,0.430107527,1.231671554
33.955,0.376344086,1.260997067
34.009,0.410557185,1.065493646
34.065,0.386119257,1.177908113
34.115,0.342130987,1.427174976
34.167,0.263929619,1.505376344
34.222,0.278592375,1.226783969
34.282,0.405669599,1.344086022
34.333,0.3714565,1.612903226
34.385,0.303030303,1.666666667
34.435,0.41544477,1.554252199
34.487,0.3714565,1.485826002
34.54,0.557184751,1.686217009
34.591,0.469208211,1.891495601
34.646,0.391006843,1.598240469
34.7,0.513196481,1.544477028
34.749,0.420332356,1.759530792
34.799,0.386119257,1.827956989
34.853,0.244379277,1.588465298
34.906,0.586510264,1.529814272
34.966,0.351906158,1.319648094
35.02,0.3714565,1.441837732
35.07,0.254154448,2.06744868
35.123,0.195503421,2.649071359
35.176,0.161290323,2.913000978
35.245,0.122189638,3.142717498
35.294,0.107526882,3.328445748
35.352,0.097751711,3.39198436
35.411,0.102639296,3.294232649
35.463,0.092864125,3.172043011
35.511,0.092864125,2.981427175
35.559,0.092864125,2.717497556
35.609,0.08797654,2.453567937
35.659,0.08797654,2.096774194
35.711,0.161290323,1.945259042
35.762,0.161290323,1.578690127
35.814,0.127077224,1.182795699
35.868,0.107526882,0.904203324
35.916,0.092864125,0.73313783
35.966,0.092864125,0.650048876
36.017,0.092864125,0.591397849
36.073,0.08797654,0.566959922
36.125,0.097751711,0.518084066
36.178,0.097751711,0.508308895
36.229,0.092864125,0.464320626
36.291,0.08797654,0.356793744
36.343,0.092864125,0.332355816
36.397,0.08797654,0.298142717
36.448,0.08797654,0.293255132
36.498,0.097751711,0.288367546
36.548,0.092864125,0.215053763
36.6,0.097751711,0.322580645
36.653,0.08797654,0.356793744
36.713,0.08797654,0.322580645
36.763,0.08797654,0.298142717
36.817,0.097751711,0.391006843
36.867,0.08797654,0.566959922
36.917,0.08797654,0.400782014
36.969,0.083088954,0.395894428
37.019,0.08797654,0.366568915
37.067,0.08797654,0.263929619
37.117,0.083088954,0.322580645
37.17,0.083088954,0.41544477
37.22,0.083088954,0.762463343
37.268,0.083088954,0.464320626
37.325,0.083088954,0.361681329
37.383,0.083088954,0.347018573
37.436,0.083088954,0.27370479
37.485,0.083088954,0.298142717
37.538,0.083088954,0.312805474
37.587,0.08797654,0.337243402
37.638,0.083088954,0.278592375
37.692,0.083088954,0.356793744
37.748,0.08797654,0.254154448
37.809,0.092864125,0.259042033
37.862,0.08797654,0.205278592
37.911,0.08797654,0.303030303
37.96,0.08797654,0.307917889
38.01,0.08797654,0.332355816
38.063,0.083088954,0.249266862
38.112,0.083088954,0.278592375
38.168,0.083088954,0.327468231
38.218,0.083088954,0.298142717
38.268,0.083088954,0.303030303
38.32,0.083088954,0.244379277
38.369,0.083088954,0.219941349
38.424,0.083088954,0.239491691
38.473,0.083088954,0.224828935
38.522,0.083088954,0.254154448
38.57,0.083088954,0.210166178
38.623,0.083088954,0.312805474
38.673,0.083088954,0.347018573
38.723,0.083088954,0.268817204
38.776,0.083088954,0.239491691
38.828,0.083088954,0.27370479
38.883,0.083088954,0.22971652
38.936,0.083088954,0.31769306
38.988,0.083088954,0.31769306
39.047,0.083088954,0.283479961
39.103,0.083088954,0.249266862
39.157,0.083088954,0.254154448
39.209,0.083088954,0.288367546
39.26,0.083088954,0.322580645
39.316,0.083088954,0.31769306
39.37,0.083088954,0.293255132
39.427,0.083088954,0.347018573
39.485,0.083088954,0.31769306
39.536,0.083088954,0.298142717
39.587,0.083088954,0.268817204
39.641,0.083088954,0.303030303
39.701,0.083088954,0.356793744
39.749,0.08797654,0.347018573
39.8,0.083088954,0.31769306
39.853,0.083088954,0.259042033
39.907,0.083088954,0.303030303
39.965,0.083088954,0.288367546
40.034,0.083088954,0.268817204
40.104,0.171065494,0.542521994
40.186,0.337243402,1.241446725
40.273,0.698924731,1.862170088
40.35,0.493646139,2.189638319
40.43,0.562072336,3.196480938
40.513,0.444770283,2.639296188
40.579,0.400782014,2.033235582
40.636,0.395894428,1.945259042
40.69,0.332355816,2.077223851
40.751,0.439882698,1.920821114
40.807,0.469208211,1.832844575
40.857,0.376344086,1.930596285
40.91,0.347018573,1.730205279
40.968,0.376344086,1.549364614
41.022,0.327468231,1.56402737
41.078,0.327468231,1.549364614
41.14,0.381231672,1.319648094
41.188,0.3714565,1.480938416
41.245,0.439882698,1.637341153
41.296,0.478983382,1.173020528
41.347,0.386119257,1.231671554
41.397,0.366568915,1.28054741
41.45,0.434995112,1.300097752
41.5,0.332355816,1.265884653
41.553,0.278592375,1.163245357
41.601,0.351906158,1.1485826
41.65,0.351906158,1.28054741
41.705,0.27370479,1.202346041
41.756,0.22971652,0.992179863
41.806,0.263929619,0.865102639
41.856,0.312805474,0.869990225
41.912,0.219941349,1.016617791
41.963,0.307917889,1.28054741
42.017,0.41544477,1.001955034
42.069,0.307917889,0.894428152
42.127,0.425219941,0.992179863
42.186,0.45943304,1.324535679
42.245,0.391006843,1.133919844
42.295,0.679374389,1.094819159
42.347,0.586510264,1.265884653
42.399,0.464320626,1.432062561
42.458,0.439882698,1.251221896
42.508,0.376344086,1.231671554
42.56,0.45943304,1.119257087
42.615,0.45943304,0.91886608
42.664,0.464320626,1.080156403
42.717,0.513196481,0.904203324
42.764,0.596285435,1.085043988
42.813,0.527859238,0.992179863
42.868,0.469208211,0.967741935
42.925,0.478983382,0.811339198
42.978,0.347018573,0.913978495
43.027,0.356793744,0.977517107
43.078,0.327468231,1.089931574
43.13,0.342130987,1.041055718
43.182,0.356793744,0.953079179
43.237,0.288367546,1.05083089
43.285,0.342130987,0.953079179
43.336,0.361681329,0.738025415
43.387,0.469208211,0.698924731
43.446,0.41544477,0.830889541
43.498,0.366568915,0.811339198
43.551,0.405669599,0.869990225
43.599,0.307917889,1.031280547
43.649,0.322580645,0.82111437
43.703,0.3714565,0.791788856
43.756,0.386119257,0.913978495
43.805,0.347018573,0.830889541
43.858,0.425219941,0.73313783
43.912,0.356793744,0.659824047
43.965,0.3714565,0.571847507
44.014,0.337243402,0.752688172
44.068,0.395894428,0.679374389
44.116,0.337243402,0.948191593
44.166,0.351906158,0.879765396
44.219,0.31769306,0.948191593
44.267,0.307917889,0.816226784
44.318,0.322580645,0.879765396
44.367,0.366568915,0.816226784
44.416,0.27370479,0.830889541
44.466,0.351906158,0.742913001
44.516,0.342130987,0.869990225
44.567,0.31769306,0.82111437
44.617,0.351906158,1.23655914
44.671,0.322580645,1.065493646
44.727,0.298142717,0.91886608
44.779,0.268817204,0.772238514
44.831,0.303030303,0.909090909
44.886,0.391006843,0.928641251
44.94,0.366568915,0.782013685
44.993,0.303030303,0.894428152
45.046,0.322580645,0.860215054
45.096,0.312805474,1.647116325
45.149,0.224828935,1.524926686
45.197,0.171065494,1.847507331
45.251,0.131964809,2.174975562
45.304,0.107526882,2.507331378
45.358,0.102639296,2.65884653
45.411,0.092864125,2.766373412
45.467,0.092864125,2.741935484
45.518,0.08797654,2.668621701
45.567,0.08797654,2.624633431
45.625,0.092864125,2.292277615
45.677,0.08797654,2.033235582
45.731,0.083088954,1.832844575
45.78,0.08797654,1.56402737
45.828,0.092864125,1.231671554
45.881,0.097751711,1.016617791
45.938,0.097751711,0.713587488
45.989,0.102639296,0.581622678
46.038,0.097751711,0.454545455
46.087,0.08797654,0.508308895
46.14,0.08797654,0.434995112
46.19,0.083088954,0.439882698
46.241,0.083088954,0.439882698
46.296,0.08797654,0.400782014
46.352,0.08797654,0.41544477
46.406,0.083088954,0.381231672
46.456,0.083088954,0.420332356
46.506,0.083088954,0.376344086
46.558,0.083088954,0.332355816
46.606,0.083088954,0.347018573
46.656,0.083088954,0.283479961
46.71,0.083088954,0.366568915
46.763,0.083088954,0.347018573
46.813,0.08797654,0.391006843
46.864,0.083088954,0.322580645
46.915,0.083088954,0.337243402
46.966,0.083088954,0.312805474
47.021,0.083088954,0.361681329
47.075,0.083088954,0.395894428
47.127,0.083088954,0.400782014
47.18,0.083088954,0.356793744
47.23,0.08797654,0.351906158
47.286,0.083088954,0.430107527
47.34,0.083088954,0.386119257
47.394,0.083088954,0.381231672
47.442,0.083088954,0.3714565
47.499,0.083088954,0.400782014
47.549,0.083088954,0.337243402
47.605,0.08797654,0.27370479
47.66,0.083088954,0.410557185
47.714,0.08797654,0.327468231
47.762,0.083088954,0.400782014
47.811,0.08797654,0.376344086
47.866,0.08797654,0.3714565
47.918,0.083088954,0.332355816
47.967,0.08797654,0.298142717
48.019,0.08797654,0.361681329
48.069,0.08797654,0.307917889
48.122,0.083088954,0.278592375
48.176,0.083088954,0.307917889
48.225,0.083088954,0.283479961
48.28,0.083088954,0.307917889
48.336,0.083088954,0.249266862
48.384,0.083088954,0.293255132
48.433,0.083088954,0.268817204
48.487,0.083088954,0.327468231
48.539,0.083088954,0.31769306
48.595,0.08797654,0.263929619
48.651,0.08797654,0.361681329
48.708,0.08797654,0.332355816
48.758,0.08797654,0.31769306
48.811,0.08797654,0.376344086
48.867,0.083088954,0.405669599
48.925,0.083088954,0.351906158
48.987,0.083088954,0.410557185
49.037,0.08797654,0.356793744
49.088,0.083088954,0.366568915
49.137,0.083088954,0.303030303
49.186,0.08797654,0.31769306
49.241,0.08797654,0.307917889
49.289,0.083088954,0.513196481
49.339,0.083088954,0.31769306
49.391,0.083088954,0.288367546
49.444,0.083088954,0.327468231
49.495,0.083088954,0.356793744
