Time_sec,Voltage1,Voltage2
9.319,0.180840665,0.239491691
9.376,0.171065494,0.249266862
9.429,0.175953079,0.249266862
9.479,0.180840665,0.234604106
9.529,0.166177908,0.224828935
9.576,0.166177908,0.224828935
9.629,0.166177908,0.22971652
9.678,0.180840665,0.234604106
9.728,0.205278592,0.356793744
9.785,0.205278592,0.855327468
9.834,0.205278592,0.591397849
9.888,0.195503421,0.527859238
9.936,0.195503421,0.474095797
9.985,0.175953079,0.474095797
10.039,0.175953079,0.522971652
10.088,0.161290323,0.552297165
10.141,0.171065494,0.478983382
10.19,0.175953079,0.50342131
10.236,0.180840665,0.430107527
10.285,0.190615836,0.620723363
10.334,0.180840665,0.464320626
10.382,0.175953079,0.439882698
10.432,0.171065494,0.444770283
10.481,0.180840665,0.410557185
10.53,0.180840665,0.483870968
10.579,0.180840665,0.449657869
10.626,0.171065494,0.439882698
10.677,0.171065494,0.606060606
10.723,0.166177908,0.542521994
10.778,0.161290323,0.552297165
10.834,0.166177908,0.513196481
10.887,0.175953079,0.498533724
10.936,0.195503421,0.518084066
10.992,0.200391007,0.434995112
11.038,0.180840665,0.430107527
11.084,0.171065494,0.478983382
11.132,0.180840665,0.542521994
11.185,0.175953079,0.45943304
11.235,0.180840665,0.498533724
11.291,0.171065494,0.391006843
11.342,0.171065494,0.386119257
11.395,0.171065494,0.381231672
11.443,0.180840665,0.610948192
11.49,0.200391007,0.518084066
11.538,0.190615836,0.464320626
11.583,0.175953079,0.522971652
11.627,0.166177908,0.439882698
11.676,0.175953079,0.493646139
11.726,0.175953079,0.410557185
11.78,0.190615836,0.478983382
11.828,0.205278592,0.493646139
11.879,0.219941349,0.571847507
11.932,0.234604106,0.532746823
11.98,0.254154448,0.50342131
12.035,0.259042033,0.522971652
12.09,0.27370479,0.469208211
12.154,0.259042033,0.669599218
12.201,0.239491691,0.527859238
12.256,0.224828935,0.518084066
12.326,0.215053763,0.576735093
12.39,0.215053763,0.620723363
12.438,0.215053763,0.630498534
12.488,0.200391007,0.478983382
