Time_sec,Voltage1,Voltage2
64.964,0.41544477,1.490713587
65.017,0.312805474,1.1485826
65.065,0.268817204,1.109481916
65.115,0.254154448,1.133919844
65.164,0.22971652,1.133919844
65.213,0.27370479,1.42228739
65.268,0.327468231,1.275659824
65.32,0.381231672,2.101661779
65.373,0.425219941,2.820136852
65.427,0.425219941,3.39198436
65.477,0.395894428,3.426197458
65.528,0.347018573,3.34799609
65.578,0.293255132,3.176930596
65.632,0.278592375,3.142717498
65.679,0.239491691,3.142717498
65.729,0.190615836,2.903225806
65.779,0.161290323,2.600195503
65.841,0.146627566,2.336265885
65.89,0.14173998,2.19941349
65.943,0.14173998,2.052785924
65.992,0.136852395,1.857282502
66.045,0.14173998,1.676441838
66.095,0.136852395,1.529814272
66.148,0.136852395,1.363636364
66.197,0.131964809,1.221896383
66.246,0.136852395,1.065493646
66.294,0.136852395,0.943304008
66.349,0.136852395,0.811339198
66.397,0.131964809,0.718475073
66.445,0.136852395,0.615835777
66.501,0.14173998,0.527859238
66.549,0.136852395,0.464320626
66.598,0.136852395,0.410557185
66.648,0.136852395,0.366568915
66.697,0.136852395,0.322580645
66.75,0.131964809,0.254154448
66.799,0.136852395,0.215053763
66.847,0.131964809,0.171065494
66.897,0.131964809,0.146627566
66.955,0.127077224,0.131964809
67.013,0.127077224,0.127077224
67.065,0.127077224,0.122189638
67.118,0.127077224,0.127077224
67.168,0.131964809,0.131964809
67.217,0.131964809,0.127077224
67.273,0.131964809,0.14173998
67.326,0.127077224,0.156402737
67.38,0.127077224,0.161290323
67.434,0.131964809,0.195503421
67.487,0.127077224,0.195503421
67.536,0.127077224,0.200391007
67.584,0.127077224,0.219941349
67.634,0.127077224,0.215053763
67.687,0.127077224,0.224828935
67.742,0.127077224,0.234604106
67.795,0.127077224,0.239491691
67.856,0.131964809,0.249266862
67.909,0.127077224,0.254154448
67.957,0.131964809,0.254154448
68.013,0.131964809,0.244379277
68.072,0.127077224,0.254154448
68.126,0.127077224,0.254154448
68.179,0.127077224,0.254154448
68.231,0.127077224,0.268817204
68.281,0.127077224,0.259042033
68.335,0.127077224,0.27370479
68.384,0.127077224,0.303030303
68.444,0.127077224,0.312805474
68.495,0.14173998,0.288367546
68.549,0.151515152,0.263929619
68.597,0.14173998,0.259042033
68.646,0.136852395,0.312805474
68.698,0.131964809,0.347018573
68.747,0.131964809,0.449657869
68.797,0.127077224,0.444770283
68.849,0.127077224,0.434995112
68.901,0.127077224,0.469208211
68.95,0.127077224,0.425219941
68.998,0.127077224,0.478983382
69.048,0.131964809,0.708699902
69.095,0.127077224,0.708699902
69.145,0.127077224,0.801564027
69.195,0.131964809,0.904203324
69.244,0.127077224,0.909090909
69.294,0.131964809,0.928641251
69.344,0.127077224,0.938416422
69.396,0.131964809,0.850439883
69.448,0.131964809,0.869990225
69.494,0.131964809,0.791788856
69.544,0.127077224,0.752688172
